B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDWI,MNDWI,NDMI,NDVI,GNDVI,NPCRI,NDRE,NDBI,EVI,SAVI,ARVI,SLAVI,IBI,BSI,AVI,MSAVI
0.43322477,0.45355648,0.4633731,0.4778606,0.5317436,0.5510183,0.5524996,0.56382364,0.6132815,0.4796696,0.55535173,0.58227146,0.5313541,0.38264537,0.44464824,0.48085502,0.49559802,0.46864584,0.49519125,0.27679744,0.34767807,0.117108256,0.49120596,0.4897765,0.4068227,0.23320338
0.4869707,0.46108785,0.44250426,0.46175015,0.5010839,0.5241419,0.5338882,0.5380735,0.5855089,0.4724565,0.57090646,0.59124684,0.53544074,0.38680664,0.42909357,0.4381208,0.49563485,0.4645593,0.49530205,0.28162822,0.37556005,0.11886653,0.50986314,0.45858344,0.3997734,0.23714301
0.49022803,0.49665272,0.50425893,0.49096912,0.5325694,0.5440388,0.54753655,0.556046,0.6108128,0.52201736,0.586204,0.58441913,0.5295431,0.3505494,0.413796,0.47060302,0.48408267,0.4704569,0.49516848,0.22767058,0.3363853,0.11028081,0.49160674,0.48443598,0.3299193,0.18719786
0.36074919,0.3677824,0.36797273,0.38780206,0.45266852,0.47528517,0.45530683,0.48468128,0.49861136,0.42801467,0.54969674,0.5543148,0.5350144,0.396041,0.45030326,0.4684,0.5006501,0.46498564,0.49519703,0.2876781,0.36237237,0.12065329,0.49895963,0.47935286,0.3478991,0.24004558
0.35138437,0.32008368,0.3181431,0.36688846,0.43181583,0.4526798,0.4350411,0.4668138,0.43899277,0.31551394,0.52099377,0.5999536,0.5633487,0.43001646,0.47900623,0.4371739,0.50384086,0.4366513,0.49526528,0.33062494,0.39943573,0.1347909,0.51998115,0.44218907,0.36867258,0.27797726
0.51954395,0.52594143,0.51831347,0.51908743,0.54526687,0.55664355,0.58227783,0.5587787,0.6263655,0.50840557,0.5850891,0.60822785,0.5427197,0.36204404,0.4149109,0.4625752,0.48589253,0.45728028,0.49520293,0.24699615,0.34739605,0.11535273,0.50837684,0.47149134,0.38245985,0.20603417
0.36848533,0.36485356,0.36158434,0.39350578,0.43945494,0.4565342,0.44248566,0.45924643,0.49750045,0.39427608,0.5559133,0.5750758,0.5255749,0.3924034,0.44408667,0.4582383,0.48693004,0.47442508,0.4952032,0.28133145,0.36630493,0.117757395,0.49481514,0.47816613,0.33188963,0.23382159
0.3367264,0.33430964,0.31963372,0.33116525,0.3945494,0.42371997,0.4350411,0.43402177,0.4484972,0.3351754,0.5342289,0.59552175,0.5558732,0.42844924,0.46577108,0.4495404,0.536226,0.44412678,0.49523872,0.32857585,0.3914663,0.1325405,0.52457756,0.45462403,0.36707467,0.27613088
0.36482084,0.3585774,0.34667802,0.35998398,0.41034377,0.42986614,0.4524117,0.4285564,0.479726,0.3533244,0.5438482,0.600821,0.54629004,0.4141175,0.45615178,0.44982457,0.5222401,0.45371,0.49523625,0.311991,0.38322842,0.12707967,0.5152931,0.46051708,0.36810142,0.261957
0.2715798,0.27573222,0.26490632,0.2672237,0.34768245,0.38319704,0.39781833,0.40017867,0.37912732,0.2661858,0.5026053,0.60459876,0.58244973,0.4615404,0.49739465,0.45667183,0.57517904,0.41755027,0.49523196,0.36339048,0.40708917,0.1471981,0.54115486,0.44245335,0.3575819,0.30532327
0.30598533,0.3380753,0.34582624,0.36118478,0.42727366,0.4513256,0.44000414,0.46492195,0.48799604,0.37449828,0.534231,0.56768465,0.5303441,0.40566167,0.46576896,0.495315,0.5124036,0.46965587,0.49517956,0.29902783,0.3529433,0.12151198,0.49009,0.49872723,0.346521,0.24971184
0.2259772,0.28493723,0.3149489,0.3333667,0.42634457,0.46757644,0.3957504,0.4781649,0.49169907,0.40055844,0.5140395,0.5002469,0.48976207,0.40192643,0.48596048,0.5498262,0.5042994,0.51023793,0.4951536,0.28843126,0.32276487,0.11133507,0.4432043,0.5546304,0.3022092,0.23832998
0.20785831,0.2746862,0.32176322,0.3839996,0.47703108,0.510912,0.4114667,0.53271323,0.5463803,0.4525624,0.49152943,0.4566909,0.46658587,0.40768558,0.50847054,0.57659954,0.47162688,0.5334141,0.4951523,0.29802004,0.3139339,0.10696185,0.4140783,0.5827482,0.32270095,0.24758245
0.2344259,0.24675733,0.24244037,0.27402812,0.36528337,0.40450025,0.39781833,0.42267066,0.45053384,0.33930546,0.46968314,0.50548035,0.5223355,0.49038312,0.5303169,0.47201964,0.5674248,0.4776645,0.49523,0.3978884,0.41768742,0.13629276,0.49386716,0.48853597,0.37800172,0.33628392
0.31066775,0.32259414,0.30664396,0.326162,0.41994426,0.45455492,0.4532389,0.47206894,0.49503177,0.3943924,0.5111225,0.5397851,0.5359178,0.45572183,0.48887748,0.45977747,0.55380726,0.46408218,0.49524477,0.36717185,0.40192336,0.13310629,0.51170313,0.4729549,0.4125823,0.31194833
0.3448697,0.37154812,0.37649062,0.39940962,0.4714566,0.50236994,0.47267747,0.5172631,0.5694624,0.45791402,0.54147583,0.5382784,0.50159144,0.4008318,0.45852414,0.48622185,0.50314546,0.49840856,0.4951876,0.29616636,0.35504955,0.11386631,0.47265673,0.5105121,0.36973804,0.24841435
0.24267101,0.28619248,0.28172913,0.2932406,0.38649738,0.42455336,0.4114667,0.43339115,0.43393198,0.3174917,0.5038005,0.5661876,0.54753315,0.45219892,0.49619952,0.5023459,0.5568635,0.45246682,0.49519622,0.35475454,0.3782661,0.13549162,0.5110408,0.49018282,0.36480162,0.29840276
0.33957654,0.341841,0.3343271,0.36418673,0.43749356,0.46054482,0.46006307,0.47937357,0.49626613,0.3661218,0.5241999,0.57719487,0.54038924,0.43188682,0.47580007,0.45911056,0.52386075,0.45961073,0.49523476,0.3369208,0.38810173,0.12934197,0.50805485,0.46991414,0.39564794,0.2848869
0.3485342,0.3541841,0.3537053,0.32926401,0.38314235,0.39835408,0.43917698,0.41058385,0.4617046,0.35268456,0.54906034,0.59780556,0.5490996,0.39738166,0.4509397,0.46706197,0.5409999,0.45090038,0.49519563,0.28774798,0.3638959,0.124197334,0.50924957,0.47033846,0.33551943,0.23949477
0.42467427,0.37740585,0.36712095,0.40686446,0.4349644,0.44919005,0.4526185,0.44652897,0.46479046,0.38270026,0.5594508,0.5931101,0.5575288,0.39483982,0.4405492,0.42511812,0.4834786,0.4424712,0.4953088,0.28573975,0.38789588,0.12560801,0.52184296,0.4369835,0.3439316,0.2381877
0.3931189,0.3962343,0.38735095,0.38069746,0.44575202,0.47044116,0.5012149,0.47411844,0.50885636,0.38973883,0.5434376,0.6019201,0.5622121,0.41082728,0.4565624,0.45932,0.536847,0.43778786,0.49523392,0.31329328,0.37590608,0.13023518,0.5236777,0.45750493,0.40940428,0.26515338
0.40207654,0.40209204,0.39778534,0.39335567,0.46247548,0.48690036,0.48322392,0.5021283,0.51478124,0.46722123,0.55906117,0.5551986,0.54508805,0.38952467,0.4409388,0.46038252,0.51498574,0.45491192,0.49520946,0.28130838,0.36345905,0.12161298,0.5088944,0.46835542,0.36240983,0.23523407
0.26944217,0.25753137,0.23658432,0.27062592,0.35568288,0.4012188,0.40960553,0.41221294,0.41554034,0.31970218,0.4737754,0.5340966,0.56102306,0.5073948,0.5262246,0.42917436,0.58026165,0.4389769,0.4952947,0.42109373,0.44955382,0.15150453,0.53580636,0.43901682,0.4030208,0.35807034
0.35423452,0.3621339,0.36286202,0.35818282,0.42066687,0.45038804,0.44496718,0.45924643,0.48947725,0.395614,0.5519105,0.57198316,0.53329265,0.3930822,0.44808945,0.4695122,0.51859075,0.46670735,0.4951913,0.28252113,0.36007378,0.11965573,0.4974034,0.48111174,0.33493766,0.23498929
0.29631513,0.32656905,0.34412265,0.3727923,0.4356354,0.44840878,0.40671045,0.4565663,0.49922854,0.39986038,0.5473947,0.5394284,0.49418247,0.38091058,0.4526053,0.50243366,0.477385,0.50581753,0.49515662,0.2621282,0.33449984,0.10857499,0.45773673,0.5252622,0.28659958,0.2152603
0.24684446,0.28158996,0.29344124,0.3098514,0.40038195,0.43939787,0.40009305,0.45004994,0.46355614,0.35402244,0.50723326,0.531167,0.5143749,0.42942563,0.49276674,0.5085408,0.5308623,0.4856251,0.4951802,0.3241338,0.36066207,0.12230289,0.47449428,0.5152326,0.33337358,0.27037463
0.024124593,0.02379707,0.026884582,0.021163756,0.031382266,0.03229335,0.039187305,0.04261916,0.044497933,0.04525624,0.42788523,0.38006455,0.4704192,0.4922938,0.57211477,0.49162412,0.633188,0.52958083,0.4951188,0.21359926,0.40987197,0.121825986,0.42848504,0.53432053,0.021996945,0.1599842
0.0054967427,0.011035565,0.006548126,0.013258618,0.063022606,0.07901453,0.07728894,0.08402964,0.019193977,0.009772555,0.14464693,0.4673856,0.8600228,0.90170133,0.85535306,0.5090909,0.8774983,0.13997722,0.49515927,0.3671138,0.8274751,0.58154374,0.6826964,0.16715176,0.065191045,0.2744217
0.0032064333,0.0075313807,0.0069740205,0.012057838,0.05822236,0.07271212,0.07304968,0.08056125,0.020613467,0.0072712465,0.107524015,0.40518326,0.8337018,0.8906325,0.89247596,0.6590206,0.88128394,0.16629821,0.49515525,0.35586688,0.8052351,0.5250092,0.59787846,0.20621622,0.06058253,0.2652168
0.0046315147,0.013650628,0.008784072,0.015159854,0.0640033,0.08213969,0.08044254,0.08870671,0.027710918,0.010470595,0.16863303,0.51623255,0.80704725,0.8755416,0.83136696,0.6267578,0.8645007,0.19295277,0.49515885,0.3679329,0.78273815,0.47222918,0.6620793,0.23535462,0.06790355,0.2756045
0.0044279317,0.0085774055,0.0056431005,0.010056537,0.039692372,0.049585916,0.04988885,0.054180462,0.012898846,0.006864057,0.16465756,0.44717547,0.8018125,0.87615067,0.8353424,0.5266839,0.8392603,0.19818746,0.49514115,0.30259925,0.78815526,0.46572047,0.65360963,0.23142958,0.037956923,0.2228299
0.0073798858,0.012656904,0.009156729,0.011357382,0.046763703,0.057398822,0.05526547,0.061905514,0.01771277,0.009016346,0.21191652,0.5180182,0.7819256,0.82426864,0.7880835,0.5197161,0.83982646,0.21807438,0.4951425,0.30592525,0.71673185,0.403002,0.6637064,0.2646985,0.042107586,0.2259412
0.009415717,0.013702929,0.008411414,0.012057838,0.047796015,0.061982393,0.056609627,0.068421885,0.0139480345,0.006805887,0.22225083,0.5803556,0.82504183,0.83999044,0.7777492,0.43367347,0.8349071,0.17495815,0.49514467,0.31149474,0.7455744,0.4651369,0.72027165,0.210052,0.043604832,0.23011874
0.007787052,0.012395398,0.007346678,0.008505529,0.039743986,0.052867338,0.04926847,0.061537653,0.010800469,0.006282357,0.22681062,0.5619331,0.82150495,0.84144056,0.77318937,0.44793814,0.8610647,0.17849506,0.49514005,0.2959616,0.7459708,0.46192223,0.72431886,0.2149937,0.03693944,0.21805003
0.017202768,0.024895398,0.021667376,0.023165056,0.070145555,0.0832335,0.0754795,0.09233276,0.040794913,0.0211157,0.28968394,0.5579507,0.703238,0.7156398,0.71031606,0.5236242,0.77402997,0.29676202,0.49514762,0.31954014,0.5889698,0.2794981,0.617104,0.35693002,0.058551498,0.23863994
0.01730456,0.021757321,0.014906303,0.019112423,0.115464024,0.07437887,0.07470403,0.07977298,0.09726594,0.020010471,0.26278806,0.53051835,0.45251766,0.7892575,0.73721194,0.42419356,0.810158,0.5474824,0.49515358,0.33682173,0.6865113,0.1609866,0.5111158,0.53849155,0.05992244,0.2513022
0.005038681,0.013284518,0.009209966,0.013658878,0.05135749,0.06573259,0.062606625,0.071522415,0.023575881,0.012564714,0.20071793,0.47842467,0.7664475,0.84013116,0.7992821,0.6178309,0.83401394,0.23355255,0.49514678,0.32406715,0.7308688,0.39721966,0.6510687,0.2848163,0.049265347,0.240081
0.00432614,0.008315899,0.006335179,0.010156602,0.04480231,0.05453409,0.050664324,0.06337695,0.017774487,0.009772555,0.15836246,0.3915864,0.756555,0.8641737,0.84163755,0.5625,0.8406563,0.243445,0.49514106,0.3025364,0.76872456,0.40203574,0.6091999,0.27986702,0.03850307,0.22289237
0.014352606,0.020292887,0.016982539,0.022164406,0.05749974,0.06151362,0.06705268,0.06684534,0.042029254,0.027339887,0.26909244,0.44612423,0.6583164,0.74476796,0.73090756,0.5073211,0.75613153,0.34168366,0.49514535,0.3125297,0.62322634,0.26237464,0.5886959,0.38271052,0.051410582,0.23233518
0.011400651,0.018985355,0.014640119,0.022464601,0.06818417,0.08724413,0.07956367,0.08812865,0.04135037,0.02082485,0.22464202,0.48394597,0.71638,0.8025803,0.77535796,0.5286573,0.7921679,0.28362,0.4951551,0.34900817,0.68804806,0.32885084,0.6197649,0.32757342,0.06514331,0.2611681
0.006769137,0.016997907,0.012883305,0.018462,0.074429646,0.08984843,0.086491235,0.101792,0.03561069,0.0155313825,0.19197938,0.50985175,0.7761701,0.83492285,0.80802065,0.6276,0.8459632,0.22382991,0.49515963,0.37000713,0.7228548,0.40414497,0.6426817,0.279237,0.07320729,0.2782509
0.0026974755,0.0069037657,0.0053236797,0.0067543904,0.0454217,0.06099276,0.053662825,0.06295654,0.013886318,0.005642487,0.12829411,0.4118995,0.8112861,0.88941854,0.8717059,0.6362745,0.903109,0.18871392,0.4951436,0.31317458,0.8039898,0.49021897,0.6168857,0.22621232,0.04160096,0.23089582
0.0029519545,0.009571129,0.0063884156,0.010006504,0.04820894,0.06375332,0.05950473,0.070681594,0.01586126,0.007969286,0.15770374,0.45758212,0.8198227,0.8800543,0.84229624,0.65786517,0.8718603,0.18017724,0.49514666,0.32468313,0.78858006,0.49400476,0.65852475,0.22383091,0.046979025,0.24005525
0.005394951,0.009623431,0.00963586,0.0116075445,0.038608443,0.04859628,0.045029208,0.058174364,0.019008825,0.011226805,0.19644204,0.4091608,0.71009016,0.7850724,0.803558,0.61219513,0.7954289,0.28990987,0.4951345,0.27822825,0.65694976,0.31537077,0.5712512,0.35078064,0.032469105,0.20507048
0.0035118079,0.011715481,0.009422913,0.012157903,0.053112417,0.06729517,0.064364366,0.07178517,0.022279825,0.013204584,0.17656352,0.43552807,0.78501844,0.84048396,0.8234365,0.7054878,0.8577295,0.21498154,0.49514732,0.32775965,0.7265014,0.4177469,0.6326063,0.27625707,0.050962295,0.24303806
0.010077362,0.014487448,0.009369676,0.015359984,0.05946113,0.08552529,0.07646177,0.08786589,0.027587485,0.015124192,0.18481189,0.4699584,0.793519,0.8622886,0.8151881,0.44411764,0.85304654,0.20648098,0.49515763,0.35693306,0.77388,0.4439909,0.66505814,0.2331251,0.06347032,0.26660216
0.0063619707,0.010983263,0.01080707,0.013808976,0.049654175,0.059898954,0.058057178,0.07315151,0.027464049,0.013844454,0.18109666,0.41039786,0.71304077,0.80484724,0.8189033,0.59984756,0.8171441,0.28695923,0.49514264,0.30811974,0.6838412,0.3271744,0.5696633,0.3406272,0.044339877,0.22790067
4.071661E-4,0.0019351464,0.0015971039,0.0019512683,0.029833797,0.035366427,0.030915577,0.043932945,0.005431093,0.0054098074,0.06168216,0.15810673,0.7673142,0.943993,0.93831784,0.77894735,0.9228193,0.23268582,0.49513048,0.26437625,0.8940186,0.47153598,0.5363194,0.25020638,0.022263194,0.1939239
0.0024938926,0.0043410044,0.0043121804,0.0076549756,0.024878703,0.027032658,0.02021403,0.031162962,0.005677961,0.0065732067,0.17631912,0.284587,0.64814395,0.80845594,0.8236809,0.60423076,0.6994504,0.35185605,0.4951208,0.22626422,0.6882369,0.2784805,0.53474945,0.3964435,0.013453728,0.16733076
0.0,0.0,0.0025553664,0.003452244,0.022504387,0.027657691,0.025280463,0.031583373,0.0174659,0.015589553,0.0,0.0,0.5536344,0.8978432,1.0,1.0,0.8519429,0.44636562,0.4951256,0.24586773,0.81075186,0.238121,0.40236747,0.4852285,0.017591573,0.1808391
0.0,0.0015167363,8.5178873E-4,0.0014509431,0.024775472,0.03422053,0.031691052,0.040884964,0.008640375,0.008609156,0.04789724,0.10543162,0.7278514,0.97016984,0.9521028,1.0,0.9394181,0.2721486,0.49513158,0.26875624,0.9419106,0.4341239,0.525712,0.2811555,0.02305648,0.19699623
0.061685666,0.028974896,0.027683135,0.024315806,0.036956746,0.03995,0.048803184,0.047926847,0.03172252,0.026525507,0.42881864,0.5526514,0.6265027,0.54384637,0.57118136,0.2652425,0.6553415,0.3734973,0.49513277,0.23670754,0.5675336,0.1827279,0.5692132,0.28476587,0.030325329,0.17652313
0.0040716613,0.010774058,0.008091994,0.014459399,0.062248375,0.07766029,0.08204518,0.088549055,0.032154538,0.020243151,0.13477327,0.34091377,0.7826412,0.8864618,0.86522675,0.63793105,0.875215,0.21735886,0.49516034,0.37365535,0.7992795,0.4487814,0.6081341,0.2541567,0.069848046,0.28024897
0.01430171,0.016945606,0.022838587,0.022714764,0.036750283,0.032605864,0.03081218,0.03946608,0.037894215,0.033622243,0.39111468,0.35677555,0.43826225,0.47849974,0.6088853,0.5844366,0.55120367,0.5617377,0.495115,0.20216253,0.36114675,0.11089483,0.37122586,0.6008829,0.016397566,0.15182
0.021376222,0.029916318,0.033858605,0.02896883,0.065242074,0.063284546,0.07108515,0.071102,0.047707215,0.03560002,0.34624878,0.49550495,0.64424723,0.5857695,0.6537512,0.5823864,0.7089761,0.3557528,0.49513507,0.27554974,0.44960335,0.2020341,0.5373792,0.4446587,0.049692474,0.20603423
0.009161238,0.016527196,0.014160988,0.020763496,0.040673066,0.03922079,0.06798325,0.05680803,0.04573227,0.036530744,0.2259436,0.33445928,0.64094645,0.78277606,0.7740564,0.5762332,0.77314055,0.35905355,0.49514708,0.32285437,0.6579311,0.26447657,0.5634087,0.404089,0.05322039,0.2399981
0.0057003256,0.011715481,0.006281942,0.010957122,0.050686486,0.06599302,0.068810426,0.07288875,0.018206505,0.009772555,0.16746013,0.48401138,0.8376905,0.89549416,0.83253986,0.48869565,0.8842989,0.16230951,0.4951539,0.3477622,0.8187868,0.53636366,0.6963794,0.18843536,0.056378197,0.2584607
0.0058021173,0.013598327,0.009795571,0.015560114,0.061525755,0.07828533,0.06901722,0.08287351,0.030179596,0.013960794,0.18982129,0.46669817,0.74503183,0.8440314,0.8101787,0.59832215,0.83111167,0.25496814,0.49515077,0.33797345,0.7376348,0.3774524,0.6271388,0.3003677,0.055577505,0.2512591
0.0037662867,0.013702929,0.013202726,0.020363236,0.05182203,0.060367726,0.0543349,0.074360184,0.02968586,0.019196091,0.2291085,0.41101897,0.6755522,0.75702786,0.7708915,0.75869566,0.72482467,0.3244478,0.49513742,0.29179722,0.6064061,0.2782388,0.56684345,0.40856153,0.04008648,0.21575372
0.0012214984,0.0032426778,0.004045997,0.0061540003,0.036027666,0.041304234,0.04957866,0.050186556,0.017836204,0.015240533,0.06817703,0.15368558,0.74970686,0.90841776,0.93182296,0.748,0.9009236,0.25029314,0.49514157,0.30655605,0.8324113,0.42274067,0.5148381,0.28206503,0.03807292,0.22559185
0.0,0.0027196652,0.0035136286,0.0070545855,0.042221535,0.05547164,0.049992245,0.060486626,0.014380053,0.006980397,0.057281762,0.19209899,0.78675586,0.9203293,0.94271827,1.0,0.8870919,0.21324413,0.495142,0.30920792,0.85013956,0.4811625,0.5175172,0.2475368,0.03859319,0.227534
0.004173453,0.008263598,0.0056431005,0.011757642,0.064829156,0.081514664,0.07935687,0.090756215,0.026600013,0.012681054,0.10909348,0.35202813,0.8110816,0.91639817,0.8909065,0.5420213,0.89840585,0.18891838,0.49516103,0.37459597,0.8497888,0.51457006,0.6072206,0.20979047,0.06767613,0.28047633
0.0040716613,0.0069037657,0.009795571,0.015560114,0.02622071,0.025470076,0.02807217,0.035051763,0.027340615,0.024082368,0.20888495,0.22100456,0.48976317,0.6969753,0.79111505,0.6818182,0.6242187,0.51023686,0.49512222,0.23208553,0.5413361,0.16300377,0.41721475,0.5660924,0.018131454,0.17180246
0.010688111,0.011297071,0.008198467,0.013158553,0.036440592,0.04359602,0.037688054,0.045982447,0.019193977,0.016985632,0.2545819,0.38291702,0.6549279,0.78610486,0.7454181,0.39423078,0.732621,0.34507206,0.49513158,0.26302066,0.6883784,0.27515852,0.60249805,0.35171485,0.026400289,0.19371936
0.0040716613,0.009309623,0.012031516,0.011257317,0.01455559,0.015052867,0.013389857,0.019391455,0.0037647348,0.006282357,0.40356803,0.48077023,0.57385385,0.47718653,0.596432,0.7254902,0.5255929,0.42614615,0.49511,0.18368678,0.3120042,0.14843528,0.462535,0.5652354,0.006948667,0.13895719
0.008957655,0.015271966,0.012350937,0.018161805,0.032208115,0.031303715,0.027348395,0.039781388,0.015120656,0.010935955,0.38984808,0.5411003,0.6033018,0.63278866,0.6101519,0.5470588,0.57904196,0.39669818,0.49512023,0.22259347,0.5019812,0.19823723,0.58429646,0.45336562,0.01691713,0.16536945
0.004377036,0.008995816,0.010008518,0.0142592685,0.03096934,0.035366427,0.034896344,0.037679333,0.0124051105,0.009190856,0.22341722,0.42088747,0.70684624,0.73353046,0.7765828,0.67043793,0.6976035,0.29315376,0.4951269,0.25016993,0.5861017,0.28961444,0.56183565,0.37907848,0.023591861,0.18463793
0.010993485,0.014748954,0.0150127765,0.01806174,0.044079695,0.0470337,0.050922815,0.056177415,0.024501635,0.018498052,0.25481763,0.43759885,0.6972404,0.7173106,0.7451824,0.5445783,0.7358367,0.30275962,0.49513513,0.27787632,0.5867629,0.27637926,0.5779588,0.36630526,0.03636326,0.20550375
0.020052932,0.023221757,0.025021294,0.037874617,0.06544854,0.07266004,0.038205035,0.086026594,0.059310004,0.051538594,0.42720607,0.34637004,0.3836075,0.5081803,0.57279396,0.52118057,0.4654671,0.6163925,0.49511915,0.21614654,0.408311,0.100073986,0.38858256,0.61307144,0.021839242,0.16166891
0.009670195,0.01579498,0.01362862,0.01906239,0.039640754,0.045262773,0.047303934,0.0517631,0.027093748,0.02070851,0.28314883,0.4344875,0.6529758,0.7241872,0.7168512,0.55269057,0.7060856,0.34702417,0.49513352,0.27252808,0.5927701,0.25180385,0.584242,0.4013349,0.03343644,0.20134647
0.021528909,0.020972803,0.019005537,0.01726122,0.03004026,0.030105734,0.031277467,0.03557728,0.034006048,0.030190216,0.4468623,0.43405235,0.47008446,0.54059124,0.55313766,0.43057692,0.6261184,0.5299155,0.4951191,0.21428695,0.47037303,0.12961744,0.47870037,0.50428784,0.018095568,0.16001709
0.008754072,0.015690377,0.012404174,0.016910993,0.06679054,0.08198344,0.07904668,0.09222765,0.03375918,0.018032692,0.19263335,0.45930701,0.76122946,0.82809275,0.80736667,0.55407405,0.8434733,0.23877054,0.49515596,0.35421172,0.7187666,0.38412923,0.62886953,0.28603926,0.065292984,0.26499322
0.011858714,0.018880753,0.015225724,0.023965579,0.085888304,0.10964113,0.10184563,0.12055284,0.043633893,0.022860799,0.18418974,0.46347442,0.77867824,0.83299077,0.81581026,0.52861273,0.83194166,0.22132176,0.49516922,0.39751095,0.7274698,0.40552548,0.6329449,0.26606548,0.08974419,0.30241093
0.014912459,0.022594143,0.01613075,0.022814829,0.0835656,0.110839106,0.10613659,0.123390615,0.04209097,0.024082368,0.20735,0.50277317,0.79894567,0.83022994,0.79265,0.48380873,0.8489833,0.20105435,0.4951724,0.40422285,0.72794425,0.42592293,0.6744177,0.24303801,0.09442179,0.30853787
0.0123167755,0.016997907,0.014906303,0.017111123,0.041756995,0.051200584,0.052628856,0.0556519,0.03437635,0.024780408,0.2783437,0.4186634,0.6310874,0.72548217,0.72165626,0.5132184,0.7549797,0.36891255,0.4951367,0.28254676,0.6013682,0.23946998,0.5673153,0.4089582,0.037985474,0.20899434
